date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:06:22	38245/38245	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:40:20%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-velvet.png?itok=67OrC9NN	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-velvetb27c.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:23	27415/27415	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:23%20GMT	https://www.premier-stores.co.uk/index.php/special-offers/hardys-bin-161-jammy-rich-red-pinot-grigio-chardonnay-any-2-ps11-premier	./premier-stores-site/index.php/special-offers/hardys-bin-161-jammy-rich-red-pinot-grigio-chardonnay-any-2-ps11-premier.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:24	30058/30058	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:40:20%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-hardys-bin-161.png?itok=8koTlF4R	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-hardys-bin-1613b97.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:25	26540/26540	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:25%20GMT	https://www.premier-stores.co.uk/index.php/special-offers/mccain-crispy-french-fries-buy-1-get-1-free-premier-2	./premier-stores-site/index.php/special-offers/mccain-crispy-french-fries-buy-1-get-1-free-premier-2.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:26	42216/42216	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:40:20%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-mccain-fries.png?itok=9bWziQY0	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-mccain-friesb06c.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:27	27169/27169	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:27%20GMT	https://www.premier-stores.co.uk/index.php/special-offers/jacks-straight-cut-chips-birds-eye-crispy-chicken-buy-crispy-chicken-get-chips-free	./premier-stores-site/index.php/special-offers/jacks-straight-cut-chips-birds-eye-crispy-chicken-buy-crispy-chicken-get-chips-free.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:28	37586/37586	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:40:20%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-jacks-chips-birdseye.png?itok=mT38-HE9	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-jacks-chips-birdseyec5e2.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:29	26360/26360	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:29%20GMT	https://www.premier-stores.co.uk/index.php/special-offers/yop-strawberry-now-better-half-price-premier	./premier-stores-site/index.php/special-offers/yop-strawberry-now-better-half-price-premier.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:30	22916/22916	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:40:20%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-YOP.png?itok=dBIV36pd	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-YOP0114.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:31	26809/26809	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:31%20GMT	https://www.premier-stores.co.uk/index.php/special-offers/naan-breads-plain-garlic-coriander-spicy-now-only-ps149-premier	./premier-stores-site/index.php/special-offers/naan-breads-plain-garlic-coriander-spicy-now-only-ps149-premier.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:32	31898/31898	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:40:20%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-Naan-breads.png?itok=evJfotoZ	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-Naan-breads4cc9.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:33	26535/26535	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:33%20GMT	https://www.premier-stores.co.uk/index.php/special-offers/getpro-yoghurt-blueberry-vanilla-now-only-ps1-premier	./premier-stores-site/index.php/special-offers/getpro-yoghurt-blueberry-vanilla-now-only-ps1-premier.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:34	24963/24963	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:40:21%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-getpro.png?itok=hMlQhz1D	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-getpro3087.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:35	26575/26575	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:35%20GMT	https://www.premier-stores.co.uk/index.php/special-offers/yazoo-strawberry-banana-chocolate-now-only-ps1-premier	./premier-stores-site/index.php/special-offers/yazoo-strawberry-banana-chocolate-now-only-ps1-premier.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:36	31648/31648	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:40:20%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-yazoo.png?itok=ojFigcrf	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-yazoo0671.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:37	26419/26419	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:37%20GMT	https://www.premier-stores.co.uk/index.php/special-offers/peperami-now-only-ps225-premier-1	./premier-stores-site/index.php/special-offers/peperami-now-only-ps225-premier-1.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:38	25571/25571	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202025%2010:41:01%20GMT	https://www.premier-stores.co.uk/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-peperami.png?itok=uwa7zWja	./premier-stores-site/sites/default/files/styles/offer_thumbnail_quarter/public/NP12-24-peperamid012.png	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:39	52211/52211	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:39%20GMT	https://www.premier-stores.co.uk/index.php/special-offers?page=0	./premier-stores-site/index.php/special-offers02e4.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:40	52862/52862	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:40%20GMT	https://www.premier-stores.co.uk/index.php/special-offers?page=1	./premier-stores-site/index.php/special-offers2679.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:41	52596/52596	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:41%20GMT	https://www.premier-stores.co.uk/index.php/special-offers?page=2	./premier-stores-site/index.php/special-offers4658.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:42	53122/53122	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:42%20GMT	https://www.premier-stores.co.uk/index.php/special-offers?page=3	./premier-stores-site/index.php/special-offers9ba9.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:43	40862/40862	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:43%20GMT	https://www.premier-stores.co.uk/index.php/special-offers?page=4	./premier-stores-site/index.php/special-offersfdb0.html	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:44	160488/160488	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Nov%202024%2011:14:00%20GMT	https://www.premier-stores.co.uk/sites/default/files/js/js_1pQnzDlztmO8h4dAwtG6VgWu5aEdHx7BeWfHzLPzNbg.js?scope=footer&delta=0&language=en&theme=premierconsumer&include=eJx1T-0OwiAMfKEJiS_UdFixEygpbLq3l42ZqIl_2mvvrh9ZKTKpk1TmSGp9kBHDqdQ1cPKDJwnisLIk-wbAKc_VNMrJhfRTA17EB4KIudiO_9OH3_RmL9tOzDwsTI8COOETblyq6GqP3Cm7R7MJhvzzgcqKoQTeToucWBSTJzhf0X6Xxs1tZIT7iLBgM-w3vgBoQ2zO	./premier-stores-site/sites/default/files/js/js_1pQnzDlztmO8h4dAwtG6VgWu5aEdHx7BeWfHzLPzNbg5a71.js	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:45	113269/113269	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Nov%202024%2011:15:59%20GMT	https://www.premier-stores.co.uk/sites/default/files/js/js_d-gykqVH5DiGzD81iNa8s7k9vJiSJ0RvgI2YoOmq2RM.js?scope=footer&delta=2&language=en&theme=premierconsumer&include=eJx1T-0OwiAMfKEJiS_UdFixEygpbLq3l42ZqIl_2mvvrh9ZKTKpk1TmSGp9kBHDqdQ1cPKDJwnisLIk-wbAKc_VNMrJhfRTA17EB4KIudiO_9OH3_RmL9tOzDwsTI8COOETblyq6GqP3Cm7R7MJhvzzgcqKoQTeToucWBSTJzhf0X6Xxs1tZIT7iLBgM-w3vgBoQ2zO	./premier-stores-site/sites/default/files/js/js_d-gykqVH5DiGzD81iNa8s7k9vJiSJ0RvgI2YoOmq2RM34ff.js	(from https://www.premier-stores.co.uk/index.php/special-offers)
01:06:46	105363/105363	---M--	200	added ('OK')	image/gif	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/foodToGo/foodToGoTitle.gif	./premier-stores-site/themes/custom/premierconsumer/images/foodToGo/foodToGoTitle.gif	(from https://www.premier-stores.co.uk/index.php/in-store/food-to-go)
01:06:47	39466/39466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/foodToGo/deliPhoto.jpg	./premier-stores-site/themes/custom/premierconsumer/images/foodToGo/deliPhoto.jpg	(from https://www.premier-stores.co.uk/index.php/in-store/food-to-go)
01:06:48	41915/41915	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:47%20GMT	https://www.premier-stores.co.uk/index.php/	./premier-stores-site/index.php/index.html	(from https://www.premier-stores.co.uk/index.php/in-store/food-to-go)
01:06:48	99860/99860	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/foodToGo/pastries.jpg	./premier-stores-site/themes/custom/premierconsumer/images/foodToGo/pastries.jpg	(from https://www.premier-stores.co.uk/index.php/in-store/food-to-go)
01:06:49	96277/96277	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/foodToGo/croissants.jpg	./premier-stores-site/themes/custom/premierconsumer/images/foodToGo/croissants.jpg	(from https://www.premier-stores.co.uk/index.php/in-store/food-to-go)
01:06:50	100031/100031	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/foodToGo/drinks.jpg	./premier-stores-site/themes/custom/premierconsumer/images/foodToGo/drinks.jpg	(from https://www.premier-stores.co.uk/index.php/in-store/food-to-go)
01:06:51	82780/82780	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/ownLabel/ownLabelStoreShot1.jpg	./premier-stores-site/themes/custom/premierconsumer/images/ownLabel/ownLabelStoreShot1.jpg	(from https://www.premier-stores.co.uk/index.php/in-store/own-label)
01:06:52	109210/109210	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/ownLabel/ownLabelStoreShot2.jpg	./premier-stores-site/themes/custom/premierconsumer/images/ownLabel/ownLabelStoreShot2.jpg	(from https://www.premier-stores.co.uk/index.php/in-store/own-label)
01:06:53	20815/20815	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:53%20GMT	https://www.premier-stores.co.uk/index.php/in-store/own-label/euro-shopper	./premier-stores-site/index.php/in-store/own-label/euro-shopper.html	(from https://www.premier-stores.co.uk/index.php/in-store/own-label)
01:06:54	100713/100713	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/ownLabel/euroShopper/euroShopperLogo2.png	./premier-stores-site/themes/custom/premierconsumer/images/ownLabel/euroShopper/euroShopperLogo2.png	(from https://www.premier-stores.co.uk/index.php/in-store/own-label)
01:06:56	19302/19302	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:06:56%20GMT	https://www.premier-stores.co.uk/index.php/in-store/own-label/jacks	./premier-stores-site/index.php/in-store/own-label/jacks.html	(from https://www.premier-stores.co.uk/index.php/in-store/own-label)
01:06:57	456232/456232	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/ownLabel/euroShopperProductImage.png	./premier-stores-site/themes/custom/premierconsumer/images/ownLabel/euroShopperProductImage.png	(from https://www.premier-stores.co.uk/index.php/in-store/own-label)
01:06:57	47070/47070	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/ownLabel/jacks/jacksLogo2.png	./premier-stores-site/themes/custom/premierconsumer/images/ownLabel/jacks/jacksLogo2.png	(from https://www.premier-stores.co.uk/index.php/in-store/own-label)
01:06:59	21007/21007	---M-Z	200	added ('OK')	text/css	date:Thu,%2021%20Nov%202024%2011:15:59%20GMT	https://www.premier-stores.co.uk/sites/default/files/css/css_51KmbCQTYBiOeHlOYf-vsuZmmWByt_RKQsa26bLNUXU.css?delta=0&language=en&theme=premierconsumer&include=eJxNx0EOgzAMBMAPpfhJyIQVCrJxasfQ_L5ST72MNDFjQGnjQOkObfBqV6TC6RDbWF4xprTrKHfDE_RzUdtTUM53wueabeUcVk27YID-U6o5aPfsLAuf_PkCNyctVw	./premier-stores-site/sites/default/files/css/css_51KmbCQTYBiOeHlOYf-vsuZmmWByt_RKQsa26bLNUXU704c.css	(from https://www.premier-stores.co.uk/index.php/our-stores)
01:07:00	106168/106168	---M-Z	200	added ('OK')	text/css	date:Thu,%2021%20Nov%202024%2011:14:00%20GMT	https://www.premier-stores.co.uk/sites/default/files/css/css_o3GCrvssxtNlKoT8xBtnZLPTcd-fFh7WRpO0kt_xYJs.css?delta=1&language=en&theme=premierconsumer&include=eJxNx0EOgzAMBMAPpfhJyIQVCrJxasfQ_L5ST72MNDFjQGnjQOkObfBqV6TC6RDbWF4xprTrKHfDE_RzUdtTUM53wueabeUcVk27YID-U6o5aPfsLAuf_PkCNyctVw	./premier-stores-site/sites/default/files/css/css_o3GCrvssxtNlKoT8xBtnZLPTcd-fFh7WRpO0kt_xYJs56ad.css	(from https://www.premier-stores.co.uk/index.php/our-stores)
01:07:00	703765/703765	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/ownLabel/jacks/jacksRange.png	./premier-stores-site/themes/custom/premierconsumer/images/ownLabel/jacks/jacksRange.png	(from https://www.premier-stores.co.uk/index.php/in-store/own-label)
01:07:01	160488/160488	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Nov%202024%2011:14:00%20GMT	https://www.premier-stores.co.uk/sites/default/files/js/js_1pQnzDlztmO8h4dAwtG6VgWu5aEdHx7BeWfHzLPzNbg.js?scope=footer&delta=0&language=en&theme=premierconsumer&include=eJx1TlsOwjAMu9BoJS4UZV0ogTap-hjs9pR1SPDBT2LHtpyUKTJlp1JapGx90BnDqdQtsPjJkwZ1WFnFfgCwpFZNl5wulL894FV9IIiYih34v3zkzTgO2jsx8bQyPQrgDZ9w5VI1b_bYQ7L7NG_DFFlYM4onOF_Q_lLjWo9FuM8IKwZe9j9eA6hhaQ	./premier-stores-site/sites/default/files/js/js_1pQnzDlztmO8h4dAwtG6VgWu5aEdHx7BeWfHzLPzNbg2b94.js	(from https://www.premier-stores.co.uk/index.php/our-stores)
01:07:02	65171/65171	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Nov%202024%2011:17:52%20GMT	https://www.premier-stores.co.uk/sites/default/files/js/js_vbaCKtoKDWepIwMtXblEiE-2OSw-XBqoOEeWZQziZ88.js?scope=footer&delta=2&language=en&theme=premierconsumer&include=eJx1TlsOwjAMu9BoJS4UZV0ogTap-hjs9pR1SPDBT2LHtpyUKTJlp1JapGx90BnDqdQtsPjJkwZ1WFnFfgCwpFZNl5wulL894FV9IIiYih34v3zkzTgO2jsx8bQyPQrgDZ9w5VI1b_bYQ7L7NG_DFFlYM4onOF_Q_lLjWo9FuM8IKwZe9j9eA6hhaQ	./premier-stores-site/sites/default/files/js/js_vbaCKtoKDWepIwMtXblEiE-2OSw-XBqoOEeWZQziZ88a4b6.js	(from https://www.premier-stores.co.uk/index.php/our-stores)
01:07:03	44069/44069	---M-Z	200	added ('OK')	text/css	date:Thu,%2021%20Nov%202024%2011:19:14%20GMT	https://www.premier-stores.co.uk/sites/default/files/css/css_SNsg0hXdp208HlsG7c-gaTfW_bhkzSvL0lDyFq92L_8.css?delta=0&language=en&theme=premierconsumer&include=eJx1T1sOwjAMu1BpJS40dZ3pitKlNCnTbg8DJiHGfpyH7ciRRRTZ9V5gSkVOqIEnaRnVReLe00l0oTRFc0-Yxb3QZh4awVxvDXXpWup8Uw6cC0Hhvgczo79wze5T7Qq7JQgZk9oB6hOJVY6R9t5NliHiI0zwRcPo3_F_xWsClvQnwnaGi6bns4e8PJug50N-BJUHjrB9nw	./premier-stores-site/sites/default/files/css/css_SNsg0hXdp208HlsG7c-gaTfW_bhkzSvL0lDyFq92L_8fda5.css	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:04	106168/106168	---M-Z	200	added ('OK')	text/css	date:Thu,%2021%20Nov%202024%2011:14:00%20GMT	https://www.premier-stores.co.uk/sites/default/files/css/css_o3GCrvssxtNlKoT8xBtnZLPTcd-fFh7WRpO0kt_xYJs.css?delta=1&language=en&theme=premierconsumer&include=eJx1T1sOwjAMu1BpJS40dZ3pitKlNCnTbg8DJiHGfpyH7ciRRRTZ9V5gSkVOqIEnaRnVReLe00l0oTRFc0-Yxb3QZh4awVxvDXXpWup8Uw6cC0Hhvgczo79wze5T7Qq7JQgZk9oB6hOJVY6R9t5NliHiI0zwRcPo3_F_xWsClvQnwnaGi6bns4e8PJug50N-BJUHjrB9nw	./premier-stores-site/sites/default/files/css/css_o3GCrvssxtNlKoT8xBtnZLPTcd-fFh7WRpO0kt_xYJs4488.css	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:05	936/936	---MC-	200	added ('OK')	text/javascript	date:Sat,%2011%20Jan%202025%2001:07:05%20GMT	https://www.google.com/recaptcha/api.js?hl=en&render=explicit&onload=drupalRecaptchaOnload	./premier-stores-site/recaptcha/apic9b1.js	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:07	533532/533532	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2012:02:22%20GMT	https://www.premier-stores.co.uk/themes/custom/premierconsumer/images/getInTouch/getInTouch2.jpg	./premier-stores-site/themes/custom/premierconsumer/images/getInTouch/getInTouch2.jpg	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:07	35995/35995	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:07%20GMT	https://www.premier-stores.co.uk/terms	./premier-stores-site/terms.html	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:08	23470/23470	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:08%20GMT	https://www.premier-stores.co.uk/privacy	./premier-stores-site/privacy.html	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:09	154385/154385	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Nov%202024%2011:14:26%20GMT	https://www.premier-stores.co.uk/sites/default/files/js/js_81CoFbrUPJNT19Nyn8oFh2DYiqssxJ2I35w2yuqDAzM.js?scope=footer&delta=0&language=en&theme=premierconsumer&include=eJyFkVGOwyAMRC-UgtQLIYdMiRXACJPu9vZNmm7VVYX6A-N5Y7CgVCRG9ZJ1Tag2RBkpnrTdIucwBEgUT40l2z_hOJe1mQ15mVDfMy6IhAiXqKg9dB8_-81hHuV2JxUefjBepCb73M2-fJiISMjNTGjEUY3SFV9DTcI-VC-WoEoBQ4Wn0vxM9qXevGNi8zIccvdEP8Mvo_xCuxEp--P0uW7Ct_MX3sUzYhkSZ5ZKOcCdL2T_l8av2iS5ZSR3pcjT47fua0DSnQ	./premier-stores-site/sites/default/files/js/js_81CoFbrUPJNT19Nyn8oFh2DYiqssxJ2I35w2yuqDAzM481c.js	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:10	113952/113952	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Nov%202024%2011:19:16%20GMT	https://www.premier-stores.co.uk/sites/default/files/js/js_fF6uQSPkzI8iIo8KZ_1bTBJjuKQA-FJ3wLMp0tU1PWE.js?scope=footer&delta=2&language=en&theme=premierconsumer&include=eJyFkVGOwyAMRC-UgtQLIYdMiRXACJPu9vZNmm7VVYX6A-N5Y7CgVCRG9ZJ1Tag2RBkpnrTdIucwBEgUT40l2z_hOJe1mQ15mVDfMy6IhAiXqKg9dB8_-81hHuV2JxUefjBepCb73M2-fJiISMjNTGjEUY3SFV9DTcI-VC-WoEoBQ4Wn0vxM9qXevGNi8zIccvdEP8Mvo_xCuxEp--P0uW7Ct_MX3sUzYhkSZ5ZKOcCdL2T_l8av2iS5ZSR3pcjT47fua0DSnQ	./premier-stores-site/sites/default/files/js/js_fF6uQSPkzI8iIo8KZ_1bTBJjuKQA-FJ3wLMp0tU1PWE6460.js	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:12	70878/70878	---MCZ	200	added ('OK')	application/javascript	etag:W/%22114de-tpw6lPw/6xnMvDgs6tHJOEhk5Is%22	https://unpkg.com/@popperjs/core@2.11.6/dist/umd/popper.js	./premier-stores-site/@popperjs/core@2.11.6/dist/umd/popper.js	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:12	6021/6021	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Nov%202024%2011:19:16%20GMT	https://www.premier-stores.co.uk/sites/default/files/js/js_dWWHG-zSqR3Ry-efRlrkMLXCMueeRMVB1g5ZdtXWFSo.js?scope=footer&delta=4&language=en&theme=premierconsumer&include=eJyFkVGOwyAMRC-UgtQLIYdMiRXACJPu9vZNmm7VVYX6A-N5Y7CgVCRG9ZJ1Tag2RBkpnrTdIucwBEgUT40l2z_hOJe1mQ15mVDfMy6IhAiXqKg9dB8_-81hHuV2JxUefjBepCb73M2-fJiISMjNTGjEUY3SFV9DTcI-VC-WoEoBQ4Wn0vxM9qXevGNi8zIccvdEP8Mvo_xCuxEp--P0uW7Ct_MX3sUzYhkSZ5ZKOcCdL2T_l8av2iS5ZSR3pcjT47fua0DSnQ	./premier-stores-site/sites/default/files/js/js_dWWHG-zSqR3Ry-efRlrkMLXCMueeRMVB1g5ZdtXWFSo45ee.js	(from https://www.premier-stores.co.uk/index.php/get-in-touch)
01:07:13	27397/27397	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:13%20GMT	https://www.premier-stores.co.uk/special-offers/pot-noodle-beef-tomato-chicken-mushroom-fusions-chilli-chicken-katsu-curry-buy-1-get	./premier-stores-site/special-offers/pot-noodle-beef-tomato-chicken-mushroom-fusions-chilli-chicken-katsu-curry-buy-1-get.html	(from https://www.premier-stores.co.uk/special-offers)
01:07:14	26473/26473	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:14%20GMT	https://www.premier-stores.co.uk/special-offers/pampers-sensitive-buy-1-get-1-free-premier	./premier-stores-site/special-offers/pampers-sensitive-buy-1-get-1-free-premier.html	(from https://www.premier-stores.co.uk/special-offers)
01:07:15	26840/26840	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:15%20GMT	https://www.premier-stores.co.uk/special-offers/power-ade-berry-tropical-fruits-mango-buy-1-get-1-free-premier	./premier-stores-site/special-offers/power-ade-berry-tropical-fruits-mango-buy-1-get-1-free-premier.html	(from https://www.premier-stores.co.uk/special-offers)
01:07:16	26505/26505	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:16%20GMT	https://www.premier-stores.co.uk/special-offers/grenade-oreo-white-salted-caramel-buy-1-get-1-free-premier	./premier-stores-site/special-offers/grenade-oreo-white-salted-caramel-buy-1-get-1-free-premier.html	(from https://www.premier-stores.co.uk/special-offers)
01:07:17	27021/27021	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:17%20GMT	https://www.premier-stores.co.uk/special-offers/foxs-crunch-creams-salted-caramel-jam-cream-buy-1-get-1-free-premier	./premier-stores-site/special-offers/foxs-crunch-creams-salted-caramel-jam-cream-buy-1-get-1-free-premier.html	(from https://www.premier-stores.co.uk/special-offers)
01:07:18	26371/26371	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:18%20GMT	https://www.premier-stores.co.uk/special-offers/tetley-original-now-half-price-tetley-premier	./premier-stores-site/special-offers/tetley-original-now-half-price-tetley-premier.html	(from https://www.premier-stores.co.uk/special-offers)
01:07:19	26499/26499	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:19%20GMT	https://www.premier-stores.co.uk/special-offers/creme-egg-caramel-now-only-ps3-premier	./premier-stores-site/special-offers/creme-egg-caramel-now-only-ps3-premier.html	(from https://www.premier-stores.co.uk/special-offers)
01:07:20	26362/26362	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:20%20GMT	https://www.premier-stores.co.uk/special-offers/velvet-classic-quilted-better-half-price-premier	./premier-stores-site/special-offers/velvet-classic-quilted-better-half-price-premier.html	(from https://www.premier-stores.co.uk/special-offers)
01:07:21	27123/27123	---M--	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2001:07:21%20GMT	https://www.premier-stores.co.uk/special-offers/hardys-bin-161-jammy-rich-red-pinot-grigio-chardonnay-any-2-ps11-premier	./premier-stores-site/special-offers/hardys-bin-161-jammy-rich-red-pinot-grigio-chardonnay-any-2-ps11-premier.html	(from https://www.premier-stores.co.uk/special-offers)
